date,store,item,sales
2013-05-04,3,4,23
2013-05-05,3,4,40
2013-05-06,3,4,19
2013-05-07,3,4,27
2013-05-08,3,4,25
2013-05-09,3,4,32
2013-05-10,3,4,32
2013-05-11,3,4,23
2013-05-12,3,4,25
2013-05-13,3,4,25
2013-05-14,3,4,23
2013-05-15,3,4,22
2013-05-16,3,4,18
2013-05-17,3,4,19
2013-05-18,3,4,28
2013-05-19,3,4,30
2013-05-20,3,4,16
2013-05-21,3,4,19
2013-05-22,3,4,24
2013-05-23,3,4,24
2013-05-24,3,4,24
2013-05-25,3,4,26
2013-05-26,3,4,27
2013-05-27,3,4,12
2013-05-28,3,4,17
2013-05-29,3,4,24
2013-05-30,3,4,23
2013-05-31,3,4,32
2013-06-01,3,4,31
2013-06-02,3,4,35
2013-06-03,3,4,32
2013-06-04,3,4,28
2013-06-05,3,4,20
2013-06-06,3,4,21
2013-06-07,3,4,24
2013-06-08,3,4,26
2013-06-09,3,4,26
2013-06-10,3,4,19
2013-06-11,3,4,17
2013-06-12,3,4,23
2013-06-13,3,4,22
2013-06-14,3,4,26
2013-06-15,3,4,23
2013-06-16,3,4,21
2013-06-17,3,4,18
2013-06-18,3,4,19
2013-06-19,3,4,23
2013-06-20,3,4,24
2013-06-21,3,4,30
2013-06-22,3,4,25
2013-06-23,3,4,37
2013-06-24,3,4,21
2013-06-25,3,4,20
2013-06-26,3,4,23
2013-06-27,3,4,25
2013-06-28,3,4,27
2013-06-29,3,4,28
2013-06-30,3,4,24
2013-07-01,3,4,25
2013-07-02,3,4,26
2013-07-03,3,4,33
2013-07-04,3,4,22
2013-07-05,3,4,26
2013-07-06,3,4,27
2013-07-07,3,4,26
2013-07-08,3,4,27
2013-07-09,3,4,17
2013-07-10,3,4,21
2013-07-11,3,4,36
2013-07-12,3,4,38
2013-07-13,3,4,32
2013-07-14,3,4,33
2013-07-15,3,4,22
2013-07-16,3,4,24
2013-07-17,3,4,26
2013-07-18,3,4,26
2013-07-19,3,4,36
2013-07-20,3,4,31
2013-07-21,3,4,26
2013-07-22,3,4,17
2013-07-23,3,4,31
2013-07-24,3,4,24
2013-07-25,3,4,25
2013-07-26,3,4,40
2013-07-27,3,4,28
2013-07-28,3,4,36
2013-07-29,3,4,26
2013-07-30,3,4,20
2013-07-31,3,4,20
2013-08-01,3,4,20
2013-08-02,3,4,34
2013-08-03,3,4,28
2013-08-04,3,4,29
2013-08-05,3,4,20
2013-08-06,3,4,24
2013-08-07,3,4,23
2013-08-08,3,4,20
2013-08-09,3,4,29
2013-08-10,3,4,30
2013-08-11,3,4,27
2013-08-12,3,4,23
2013-08-13,3,4,16
2013-08-14,3,4,32
2013-08-15,3,4,23
2013-08-16,3,4,21
2013-08-17,3,4,29
2013-08-18,3,4,36
2013-08-19,3,4,20
2013-08-20,3,4,21
2013-08-21,3,4,24
2013-08-22,3,4,19
2013-08-23,3,4,23
2013-08-24,3,4,25
2013-08-25,3,4,26
2013-08-26,3,4,26
2013-08-27,3,4,32
2013-08-28,3,4,24
2013-08-29,3,4,19
2013-08-30,3,4,22
2013-08-31,3,4,25
2013-09-01,3,4,24
2013-09-02,3,4,23
2013-09-03,3,4,11
2013-09-04,3,4,16
2013-09-05,3,4,23
2013-09-06,3,4,18
2013-09-07,3,4,24
2013-09-08,3,4,29
2013-09-09,3,4,21
2013-09-10,3,4,18
2013-09-11,3,4,15
2013-09-12,3,4,33
2013-09-13,3,4,33
2013-09-14,3,4,30
2013-09-15,3,4,17
2013-09-16,3,4,24
2013-09-17,3,4,21
2013-09-18,3,4,23
2013-09-19,3,4,28
2013-09-20,3,4,20
2013-09-21,3,4,26
2013-09-22,3,4,37
2013-09-23,3,4,14
2013-09-24,3,4,30
2013-09-25,3,4,26
2013-09-26,3,4,19
2013-09-27,3,4,26
2013-09-28,3,4,29
2013-09-29,3,4,28
2013-09-30,3,4,12
2013-10-01,3,4,20
2013-10-02,3,4,31
2013-10-03,3,4,23
2013-10-04,3,4,12
2013-10-05,3,4,22
2013-10-06,3,4,24
2013-10-07,3,4,16
2013-10-08,3,4,19
2013-10-09,3,4,16
2013-10-10,3,4,21
2013-10-11,3,4,16
2013-10-12,3,4,21
2013-10-13,3,4,26
2013-10-14,3,4,15
2013-10-15,3,4,16
2013-10-16,3,4,16
2013-10-17,3,4,23
2013-10-18,3,4,26
2013-10-19,3,4,30
2013-10-20,3,4,29
2013-10-21,3,4,15
2013-10-22,3,4,24
2013-10-23,3,4,23
2013-10-24,3,4,17
2013-10-25,3,4,19
2013-10-26,3,4,16
2013-10-27,3,4,27
2013-10-28,3,4,16
2013-10-29,3,4,16
2013-10-30,3,4,16
2013-10-31,3,4,23
2013-11-01,3,4,29
2013-11-02,3,4,27
2013-11-03,3,4,30
2013-11-04,3,4,15
2013-11-05,3,4,27
2013-11-06,3,4,27
2013-11-07,3,4,15
2013-11-08,3,4,28
2013-11-09,3,4,20
2013-11-10,3,4,27
2013-11-11,3,4,8
2013-11-12,3,4,15
2013-11-13,3,4,17
2013-11-14,3,4,24
2013-11-15,3,4,18
2013-11-16,3,4,20
2013-11-17,3,4,30
2013-11-18,3,4,22
2013-11-19,3,4,24
2013-11-20,3,4,19
2013-11-21,3,4,22
2013-11-22,3,4,25
2013-11-23,3,4,20
2013-11-24,3,4,34
2013-11-25,3,4,26
2013-11-26,3,4,16
2013-11-27,3,4,20
2013-11-28,3,4,20
2013-11-29,3,4,28
2013-11-30,3,4,21
2013-12-01,3,4,24
2013-12-02,3,4,11
2013-12-03,3,4,15
2013-12-04,3,4,18
2013-12-05,3,4,15
2013-12-06,3,4,18
2013-12-07,3,4,16
2013-12-08,3,4,17
2013-12-09,3,4,16
2013-12-10,3,4,19
2013-12-11,3,4,13
2013-12-12,3,4,10
2013-12-13,3,4,17
2013-12-14,3,4,17
2013-12-15,3,4,26
2013-12-16,3,4,8
2013-12-17,3,4,15
2013-12-18,3,4,16
2013-12-19,3,4,17
2013-12-20,3,4,24
2013-12-21,3,4,20
2013-12-22,3,4,23
2013-12-23,3,4,3
2013-12-24,3,4,12
2013-12-25,3,4,13
2013-12-26,3,4,16
2013-12-27,3,4,10
2013-12-28,3,4,11
2013-12-29,3,4,27
2013-12-30,3,4,16
2013-12-31,3,4,18
2014-01-01,3,4,17
2014-01-02,3,4,17
2014-01-03,3,4,17
2014-01-04,3,4,16
2014-01-05,3,4,16
2014-01-06,3,4,12
2014-01-07,3,4,17
2014-01-08,3,4,18
2014-01-09,3,4,17
2014-01-10,3,4,18
2014-01-11,3,4,17
2014-01-12,3,4,25
2014-01-13,3,4,14
2014-01-14,3,4,16
2014-01-15,3,4,13
2014-01-16,3,4,18
2014-01-17,3,4,10
2014-01-18,3,4,23
2014-01-19,3,4,18
2014-01-20,3,4,17
2014-01-21,3,4,14
2014-01-22,3,4,23
2014-01-23,3,4,19
2014-01-24,3,4,12
2014-01-25,3,4,17
2014-01-26,3,4,18
2014-01-27,3,4,13
2014-01-28,3,4,19
2014-01-29,3,4,15
2014-01-30,3,4,13
2014-01-31,3,4,18
2014-02-01,3,4,16
2014-02-02,3,4,15
2014-02-03,3,4,23
2014-02-04,3,4,15
2014-02-05,3,4,18
2014-02-06,3,4,21
2014-02-07,3,4,19
2014-02-08,3,4,28
2014-02-09,3,4,14
2014-02-10,3,4,8
2014-02-11,3,4,18
2014-02-12,3,4,17
2014-02-13,3,4,17
2014-02-14,3,4,25
2014-02-15,3,4,22
2014-02-16,3,4,22
2014-02-17,3,4,13
2014-02-18,3,4,20
2014-02-19,3,4,12
2014-02-20,3,4,18
2014-02-21,3,4,17
2014-02-22,3,4,20
2014-02-23,3,4,15
2014-02-24,3,4,17
2014-02-25,3,4,17
2014-02-26,3,4,14
2014-02-27,3,4,16
2014-02-28,3,4,21
2014-03-01,3,4,27
2014-03-02,3,4,23
2014-03-03,3,4,14
2014-03-04,3,4,14
2014-03-05,3,4,20
2014-03-06,3,4,21
2014-03-07,3,4,17
2014-03-08,3,4,26
2014-03-09,3,4,34
2014-03-10,3,4,25
2014-03-11,3,4,22
2014-03-12,3,4,14
2014-03-13,3,4,24
2014-03-14,3,4,28
2014-03-15,3,4,20
2014-03-16,3,4,29
2014-03-17,3,4,24
2014-03-18,3,4,31
2014-03-19,3,4,14
2014-03-20,3,4,20
2014-03-21,3,4,25
2014-03-22,3,4,24
2014-03-23,3,4,24
2014-03-24,3,4,17
2014-03-25,3,4,22
2014-03-26,3,4,22
2014-03-27,3,4,20
2014-03-28,3,4,18
2014-03-29,3,4,26
2014-03-30,3,4,24
2014-03-31,3,4,16
2014-04-01,3,4,22
2014-04-02,3,4,23
2014-04-03,3,4,23
2014-04-04,3,4,27
2014-04-05,3,4,27
2014-04-06,3,4,34
2014-04-07,3,4,16
2014-04-08,3,4,32
2014-04-09,3,4,17
2014-04-10,3,4,16
2014-04-11,3,4,27
2014-04-12,3,4,19
2014-04-13,3,4,29
2014-04-14,3,4,19
2014-04-15,3,4,20
2014-04-16,3,4,20
2014-04-17,3,4,19
2014-04-18,3,4,30
2014-04-19,3,4,33
2014-04-20,3,4,32
2014-04-21,3,4,16
2014-04-22,3,4,22
2014-04-23,3,4,19
2014-04-24,3,4,18
2014-04-25,3,4,17
2014-04-26,3,4,29
2014-04-27,3,4,25
2014-04-28,3,4,25
2014-04-29,3,4,24
2014-04-30,3,4,17
2014-05-01,3,4,27
2014-05-02,3,4,18
2014-05-03,3,4,27
2014-05-04,3,4,26
2014-05-05,3,4,28
2014-05-06,3,4,19
2014-05-07,3,4,30
2014-05-08,3,4,26
2014-05-09,3,4,31
2014-05-10,3,4,23
2014-05-11,3,4,32
2014-05-12,3,4,27
2014-05-13,3,4,24
2014-05-14,3,4,31
2014-05-15,3,4,33
2014-05-16,3,4,31
2014-05-17,3,4,24
2014-05-18,3,4,44
2014-05-19,3,4,19
2014-05-20,3,4,21
2014-05-21,3,4,31
2014-05-22,3,4,20
2014-05-23,3,4,22
2014-05-24,3,4,26
2014-05-25,3,4,33
2014-05-26,3,4,16
2014-05-27,3,4,23
2014-05-28,3,4,22
2014-05-29,3,4,32
2014-05-30,3,4,28
2014-05-31,3,4,33
2014-06-01,3,4,28
2014-06-02,3,4,23
2014-06-03,3,4,32
2014-06-04,3,4,30
2014-06-05,3,4,34
2014-06-06,3,4,32
2014-06-07,3,4,31
2014-06-08,3,4,33
2014-06-09,3,4,24
2014-06-10,3,4,32
2014-06-11,3,4,26
2014-06-12,3,4,29
2014-06-13,3,4,26
2014-06-14,3,4,33
2014-06-15,3,4,30
2014-06-16,3,4,20
2014-06-17,3,4,28
2014-06-18,3,4,25
2014-06-19,3,4,32
2014-06-20,3,4,35
2014-06-21,3,4,31
2014-06-22,3,4,35
2014-06-23,3,4,25
2014-06-24,3,4,24
2014-06-25,3,4,24
2014-06-26,3,4,23
2014-06-27,3,4,36
2014-06-28,3,4,30
2014-06-29,3,4,41
2014-06-30,3,4,14
2014-07-01,3,4,33
2014-07-02,3,4,21
2014-07-03,3,4,33
2014-07-04,3,4,40
2014-07-05,3,4,38
2014-07-06,3,4,46
2014-07-07,3,4,24
2014-07-08,3,4,25
2014-07-09,3,4,34
2014-07-10,3,4,32
2014-07-11,3,4,34
2014-07-12,3,4,34
2014-07-13,3,4,34
2014-07-14,3,4,23
2014-07-15,3,4,28
2014-07-16,3,4,25
2014-07-17,3,4,28
2014-07-18,3,4,32
2014-07-19,3,4,32
2014-07-20,3,4,36
2014-07-21,3,4,23
2014-07-22,3,4,36
2014-07-23,3,4,30
2014-07-24,3,4,19
2014-07-25,3,4,34
2014-07-26,3,4,32
2014-07-27,3,4,41
2014-07-28,3,4,23
2014-07-29,3,4,29
2014-07-30,3,4,21
2014-07-31,3,4,21
2014-08-01,3,4,36
2014-08-02,3,4,33
2014-08-03,3,4,26
2014-08-04,3,4,22
2014-08-05,3,4,24
2014-08-06,3,4,19
2014-08-07,3,4,26
2014-08-08,3,4,32
2014-08-09,3,4,37
2014-08-10,3,4,43
2014-08-11,3,4,20
2014-08-12,3,4,23
2014-08-13,3,4,14
2014-08-14,3,4,37
2014-08-15,3,4,26
2014-08-16,3,4,43
2014-08-17,3,4,31
2014-08-18,3,4,21
2014-08-19,3,4,18
2014-08-20,3,4,23
2014-08-21,3,4,20
2014-08-22,3,4,25
2014-08-23,3,4,36
2014-08-24,3,4,28
2014-08-25,3,4,22
2014-08-26,3,4,23
2014-08-27,3,4,20
2014-08-28,3,4,36
2014-08-29,3,4,26
2014-08-30,3,4,30
2014-08-31,3,4,32
2014-09-01,3,4,15
2014-09-02,3,4,29
2014-09-03,3,4,18
2014-09-04,3,4,23
2014-09-05,3,4,34
2014-09-06,3,4,32
2014-09-07,3,4,43
2014-09-08,3,4,17
2014-09-09,3,4,29
2014-09-10,3,4,31
2014-09-11,3,4,21
2014-09-12,3,4,25
2014-09-13,3,4,27
2014-09-14,3,4,34
2014-09-15,3,4,14
2014-09-16,3,4,24
2014-09-17,3,4,20
2014-09-18,3,4,23
2014-09-19,3,4,27
2014-09-20,3,4,36
2014-09-21,3,4,29
2014-09-22,3,4,22
2014-09-23,3,4,35
2014-09-24,3,4,31
2014-09-25,3,4,28
2014-09-26,3,4,30
2014-09-27,3,4,32
2014-09-28,3,4,26
2014-09-29,3,4,21
2014-09-30,3,4,21
2014-10-01,3,4,38
2014-10-02,3,4,26
2014-10-03,3,4,20
2014-10-04,3,4,30
2014-10-05,3,4,28
2014-10-06,3,4,20
2014-10-07,3,4,28
2014-10-08,3,4,17
2014-10-09,3,4,32
2014-10-10,3,4,27
2014-10-11,3,4,15
2014-10-12,3,4,35
2014-10-13,3,4,19
2014-10-14,3,4,22
2014-10-15,3,4,14
2014-10-16,3,4,29
2014-10-17,3,4,26
2014-10-18,3,4,31
2014-10-19,3,4,27
2014-10-20,3,4,18
2014-10-21,3,4,23
2014-10-22,3,4,25
2014-10-23,3,4,25
2014-10-24,3,4,23
2014-10-25,3,4,29
2014-10-26,3,4,30
2014-10-27,3,4,16
2014-10-28,3,4,18
2014-10-29,3,4,31
2014-10-30,3,4,25
2014-10-31,3,4,16
2014-11-01,3,4,27
2014-11-02,3,4,32
2014-11-03,3,4,23
2014-11-04,3,4,28
2014-11-05,3,4,22
2014-11-06,3,4,17
2014-11-07,3,4,37
2014-11-08,3,4,23
2014-11-09,3,4,37
2014-11-10,3,4,28
2014-11-11,3,4,32
2014-11-12,3,4,30
2014-11-13,3,4,27
2014-11-14,3,4,30
2014-11-15,3,4,31
2014-11-16,3,4,30
2014-11-17,3,4,24
2014-11-18,3,4,23
2014-11-19,3,4,29
2014-11-20,3,4,25
2014-11-21,3,4,32
2014-11-22,3,4,27
2014-11-23,3,4,25
2014-11-24,3,4,23
2014-11-25,3,4,18
2014-11-26,3,4,22
2014-11-27,3,4,27
2014-11-28,3,4,17
2014-11-29,3,4,35
2014-11-30,3,4,26
2014-12-01,3,4,13
2014-12-02,3,4,13
2014-12-03,3,4,17
2014-12-04,3,4,16
2014-12-05,3,4,16
2014-12-06,3,4,15
2014-12-07,3,4,18
2014-12-08,3,4,9
2014-12-09,3,4,7
2014-12-10,3,4,18
2014-12-11,3,4,22
2014-12-12,3,4,19
2014-12-13,3,4,23
2014-12-14,3,4,17
2014-12-15,3,4,14
2014-12-16,3,4,10
2014-12-17,3,4,19
2014-12-18,3,4,21
2014-12-19,3,4,17
2014-12-20,3,4,23
2014-12-21,3,4,19
2014-12-22,3,4,5
2014-12-23,3,4,15
2014-12-24,3,4,20
2014-12-25,3,4,16
2014-12-26,3,4,14
2014-12-27,3,4,20
2014-12-28,3,4,14
2014-12-29,3,4,14
2014-12-30,3,4,22
2014-12-31,3,4,15
2015-01-01,3,4,21
2015-01-02,3,4,21
2015-01-03,3,4,15
2015-01-04,3,4,23
2015-01-05,3,4,12
2015-01-06,3,4,19
2015-01-07,3,4,11
2015-01-08,3,4,14
2015-01-09,3,4,18
2015-01-10,3,4,22
2015-01-11,3,4,20
2015-01-12,3,4,13
2015-01-13,3,4,19
2015-01-14,3,4,12
2015-01-15,3,4,11
2015-01-16,3,4,15
2015-01-17,3,4,17
2015-01-18,3,4,16
2015-01-19,3,4,12
2015-01-20,3,4,14
2015-01-21,3,4,16
2015-01-22,3,4,18
2015-01-23,3,4,22
2015-01-24,3,4,19
2015-01-25,3,4,17
2015-01-26,3,4,15
2015-01-27,3,4,23
2015-01-28,3,4,11
2015-01-29,3,4,17
2015-01-30,3,4,19
2015-01-31,3,4,18
2015-02-01,3,4,17
2015-02-02,3,4,13
2015-02-03,3,4,21
2015-02-04,3,4,15
2015-02-05,3,4,19
2015-02-06,3,4,20
2015-02-07,3,4,22
2015-02-08,3,4,16
2015-02-09,3,4,18
2015-02-10,3,4,22
2015-02-11,3,4,18
2015-02-12,3,4,16
2015-02-13,3,4,25
2015-02-14,3,4,15
2015-02-15,3,4,25
2015-02-16,3,4,14
2015-02-17,3,4,17
2015-02-18,3,4,16
2015-02-19,3,4,13
2015-02-20,3,4,16
2015-02-21,3,4,28
2015-02-22,3,4,21
2015-02-23,3,4,14
2015-02-24,3,4,18
2015-02-25,3,4,23
2015-02-26,3,4,20
2015-02-27,3,4,28
2015-02-28,3,4,21
2015-03-01,3,4,19
2015-03-02,3,4,15
2015-03-03,3,4,26
2015-03-04,3,4,26
2015-03-05,3,4,26
2015-03-06,3,4,32
2015-03-07,3,4,21
2015-03-08,3,4,23
2015-03-09,3,4,14
2015-03-10,3,4,18
2015-03-11,3,4,16
2015-03-12,3,4,17
2015-03-13,3,4,21
2015-03-14,3,4,17
2015-03-15,3,4,38
2015-03-16,3,4,19
2015-03-17,3,4,15
2015-03-18,3,4,23
2015-03-19,3,4,23
2015-03-20,3,4,28
2015-03-21,3,4,19
2015-03-22,3,4,36
2015-03-23,3,4,21
2015-03-24,3,4,19
2015-03-25,3,4,13
2015-03-26,3,4,18
2015-03-27,3,4,22
2015-03-28,3,4,29
2015-03-29,3,4,29
2015-03-30,3,4,22
2015-03-31,3,4,18
2015-04-01,3,4,23
2015-04-02,3,4,20
2015-04-03,3,4,25
2015-04-04,3,4,23
2015-04-05,3,4,23
2015-04-06,3,4,14
2015-04-07,3,4,18
2015-04-08,3,4,22
2015-04-09,3,4,20
2015-04-10,3,4,23
2015-04-11,3,4,32
2015-04-12,3,4,38
2015-04-13,3,4,13
2015-04-14,3,4,24
2015-04-15,3,4,24
2015-04-16,3,4,31
2015-04-17,3,4,27
2015-04-18,3,4,37
2015-04-19,3,4,31
2015-04-20,3,4,20
2015-04-21,3,4,27
2015-04-22,3,4,32
2015-04-23,3,4,20
2015-04-24,3,4,37
2015-04-25,3,4,33
2015-04-26,3,4,26
2015-04-27,3,4,19
2015-04-28,3,4,29
2015-04-29,3,4,23
2015-04-30,3,4,26
2015-05-01,3,4,26
2015-05-02,3,4,38
2015-05-03,3,4,39
2015-05-04,3,4,19
2015-05-05,3,4,21
2015-05-06,3,4,35
2015-05-07,3,4,28
2015-05-08,3,4,36
2015-05-09,3,4,32
2015-05-10,3,4,30
2015-05-11,3,4,24
2015-05-12,3,4,30
2015-05-13,3,4,29
2015-05-14,3,4,30
2015-05-15,3,4,24
2015-05-16,3,4,38
2015-05-17,3,4,36
2015-05-18,3,4,30
2015-05-19,3,4,30
2015-05-20,3,4,21
2015-05-21,3,4,34
2015-05-22,3,4,23
2015-05-23,3,4,20
2015-05-24,3,4,24
2015-05-25,3,4,22
2015-05-26,3,4,22
2015-05-27,3,4,21
2015-05-28,3,4,45
2015-05-29,3,4,24
2015-05-30,3,4,36
2015-05-31,3,4,39
2015-06-01,3,4,25
2015-06-02,3,4,32
2015-06-03,3,4,21
2015-06-04,3,4,32
2015-06-05,3,4,42
2015-06-06,3,4,37
2015-06-07,3,4,39
2015-06-08,3,4,22
2015-06-09,3,4,30
2015-06-10,3,4,30
2015-06-11,3,4,28
2015-06-12,3,4,35
2015-06-13,3,4,37
2015-06-14,3,4,37
2015-06-15,3,4,23
2015-06-16,3,4,17
2015-06-17,3,4,26
2015-06-18,3,4,26
2015-06-19,3,4,32
2015-06-20,3,4,40
2015-06-21,3,4,41
2015-06-22,3,4,21
2015-06-23,3,4,21
2015-06-24,3,4,33
2015-06-25,3,4,29
2015-06-26,3,4,21
2015-06-27,3,4,33
2015-06-28,3,4,45
2015-06-29,3,4,27
2015-06-30,3,4,21
2015-07-01,3,4,34
2015-07-02,3,4,24
2015-07-03,3,4,34
2015-07-04,3,4,38
2015-07-05,3,4,50
2015-07-06,3,4,26
2015-07-07,3,4,29
2015-07-08,3,4,31
2015-07-09,3,4,36
2015-07-10,3,4,28
2015-07-11,3,4,40
2015-07-12,3,4,46
2015-07-13,3,4,24
2015-07-14,3,4,30
2015-07-15,3,4,31
2015-07-16,3,4,35
2015-07-17,3,4,32
2015-07-18,3,4,30
2015-07-19,3,4,41
2015-07-20,3,4,25
2015-07-21,3,4,29
2015-07-22,3,4,33
2015-07-23,3,4,36
2015-07-24,3,4,40
2015-07-25,3,4,34
2015-07-26,3,4,31
2015-07-27,3,4,32
2015-07-28,3,4,24
2015-07-29,3,4,29
2015-07-30,3,4,28
2015-07-31,3,4,30
2015-08-01,3,4,29
2015-08-02,3,4,34
2015-08-03,3,4,18
2015-08-04,3,4,21
2015-08-05,3,4,33
2015-08-06,3,4,24
2015-08-07,3,4,30
2015-08-08,3,4,31
2015-08-09,3,4,34
2015-08-10,3,4,31
2015-08-11,3,4,22
2015-08-12,3,4,31
2015-08-13,3,4,21
2015-08-14,3,4,24
2015-08-15,3,4,18
2015-08-16,3,4,21
2015-08-17,3,4,16
2015-08-18,3,4,31
2015-08-19,3,4,20
2015-08-20,3,4,20
2015-08-21,3,4,31
2015-08-22,3,4,30
2015-08-23,3,4,37
2015-08-24,3,4,16
2015-08-25,3,4,34
2015-08-26,3,4,26
2015-08-27,3,4,21
2015-08-28,3,4,27
2015-08-29,3,4,38
2015-08-30,3,4,38
2015-08-31,3,4,15
2015-09-01,3,4,25
2015-09-02,3,4,18
2015-09-03,3,4,27
2015-09-04,3,4,38
2015-09-05,3,4,24
2015-09-06,3,4,29
2015-09-07,3,4,16
2015-09-08,3,4,31
2015-09-09,3,4,26
2015-09-10,3,4,34
2015-09-11,3,4,20
2015-09-12,3,4,31
2015-09-13,3,4,37
2015-09-14,3,4,22
2015-09-15,3,4,18
2015-09-16,3,4,17
2015-09-17,3,4,27
2015-09-18,3,4,28
2015-09-19,3,4,31
2015-09-20,3,4,44
2015-09-21,3,4,27
2015-09-22,3,4,25
2015-09-23,3,4,16
2015-09-24,3,4,22
2015-09-25,3,4,21
2015-09-26,3,4,25
2015-09-27,3,4,29
2015-09-28,3,4,20
2015-09-29,3,4,24
2015-09-30,3,4,26
2015-10-01,3,4,17
2015-10-02,3,4,23
2015-10-03,3,4,40
2015-10-04,3,4,27
2015-10-05,3,4,17
2015-10-06,3,4,19
2015-10-07,3,4,26
2015-10-08,3,4,25
2015-10-09,3,4,30
2015-10-10,3,4,31
2015-10-11,3,4,37
2015-10-12,3,4,20
2015-10-13,3,4,20
2015-10-14,3,4,24
2015-10-15,3,4,27
2015-10-16,3,4,27
2015-10-17,3,4,27
2015-10-18,3,4,24
2015-10-19,3,4,16
2015-10-20,3,4,20
2015-10-21,3,4,20
2015-10-22,3,4,27
2015-10-23,3,4,25
2015-10-24,3,4,27
2015-10-25,3,4,28
2015-10-26,3,4,22
2015-10-27,3,4,21
2015-10-28,3,4,14
2015-10-29,3,4,23
2015-10-30,3,4,36
2015-10-31,3,4,24
2015-11-01,3,4,33
2015-11-02,3,4,18
2015-11-03,3,4,30
2015-11-04,3,4,28
2015-11-05,3,4,22
2015-11-06,3,4,38
2015-11-07,3,4,27
2015-11-08,3,4,29
2015-11-09,3,4,19
2015-11-10,3,4,27
2015-11-11,3,4,28
2015-11-12,3,4,29
2015-11-13,3,4,28
2015-11-14,3,4,26
2015-11-15,3,4,25
2015-11-16,3,4,25
2015-11-17,3,4,21
2015-11-18,3,4,19
2015-11-19,3,4,26
2015-11-20,3,4,28
2015-11-21,3,4,31
2015-11-22,3,4,39
2015-11-23,3,4,27
2015-11-24,3,4,21
2015-11-25,3,4,24
2015-11-26,3,4,30
2015-11-27,3,4,16
2015-11-28,3,4,30
2015-11-29,3,4,41
2015-11-30,3,4,20
2015-12-01,3,4,20
2015-12-02,3,4,15
2015-12-03,3,4,13
2015-12-04,3,4,17
2015-12-05,3,4,20
2015-12-06,3,4,23
2015-12-07,3,4,15
2015-12-08,3,4,20
2015-12-09,3,4,18
2015-12-10,3,4,12
2015-12-11,3,4,24
2015-12-12,3,4,23
2015-12-13,3,4,24
2015-12-14,3,4,13
2015-12-15,3,4,18
2015-12-16,3,4,15
2015-12-17,3,4,13
2015-12-18,3,4,24
2015-12-19,3,4,18
2015-12-20,3,4,14
2015-12-21,3,4,7
2015-12-22,3,4,17
2015-12-23,3,4,17
2015-12-24,3,4,19
2015-12-25,3,4,20
2015-12-26,3,4,20
2015-12-27,3,4,22
2015-12-28,3,4,15
2015-12-29,3,4,8
2015-12-30,3,4,13
2015-12-31,3,4,16
2016-01-01,3,4,17
2016-01-02,3,4,13
2016-01-03,3,4,31
2016-01-04,3,4,15
2016-01-05,3,4,19
2016-01-06,3,4,18
2016-01-07,3,4,19
2016-01-08,3,4,22
2016-01-09,3,4,19
2016-01-10,3,4,23
2016-01-11,3,4,12
2016-01-12,3,4,21
2016-01-13,3,4,12
2016-01-14,3,4,12
2016-01-15,3,4,12
2016-01-16,3,4,27
2016-01-17,3,4,20
2016-01-18,3,4,20
2016-01-19,3,4,18
2016-01-20,3,4,18
2016-01-21,3,4,21
2016-01-22,3,4,23
2016-01-23,3,4,12
2016-01-24,3,4,30
2016-01-25,3,4,16
2016-01-26,3,4,15
2016-01-27,3,4,20
2016-01-28,3,4,18
2016-01-29,3,4,19
2016-01-30,3,4,22
2016-01-31,3,4,20
2016-02-01,3,4,17
2016-02-02,3,4,13
2016-02-03,3,4,26
2016-02-04,3,4,24
2016-02-05,3,4,31
2016-02-06,3,4,26
2016-02-07,3,4,31
2016-02-08,3,4,11
2016-02-09,3,4,12
2016-02-10,3,4,10
2016-02-11,3,4,23
2016-02-12,3,4,26
2016-02-13,3,4,28
2016-02-14,3,4,22
2016-02-15,3,4,13
2016-02-16,3,4,17
2016-02-17,3,4,14
2016-02-18,3,4,20
2016-02-19,3,4,22
2016-02-20,3,4,29
2016-02-21,3,4,30
2016-02-22,3,4,26
2016-02-23,3,4,13
2016-02-24,3,4,20
2016-02-25,3,4,19
2016-02-26,3,4,23
2016-02-27,3,4,17
2016-02-28,3,4,17
2016-02-29,3,4,23
2016-03-01,3,4,19
2016-03-02,3,4,23
2016-03-03,3,4,20
2016-03-04,3,4,29
2016-03-05,3,4,34
2016-03-06,3,4,34
2016-03-07,3,4,17
2016-03-08,3,4,25
2016-03-09,3,4,24
2016-03-10,3,4,23
2016-03-11,3,4,28
2016-03-12,3,4,25
2016-03-13,3,4,21
2016-03-14,3,4,21
2016-03-15,3,4,26
2016-03-16,3,4,32
2016-03-17,3,4,32
2016-03-18,3,4,28
2016-03-19,3,4,33
2016-03-20,3,4,28
2016-03-21,3,4,18
2016-03-22,3,4,25
2016-03-23,3,4,24
2016-03-24,3,4,18
2016-03-25,3,4,23
2016-03-26,3,4,25
2016-03-27,3,4,29
2016-03-28,3,4,20
2016-03-29,3,4,17
2016-03-30,3,4,24
2016-03-31,3,4,20
2016-04-01,3,4,30
2016-04-02,3,4,32
2016-04-03,3,4,40
2016-04-04,3,4,21
2016-04-05,3,4,20
2016-04-06,3,4,30
2016-04-07,3,4,24
2016-04-08,3,4,30
2016-04-09,3,4,35
2016-04-10,3,4,37
2016-04-11,3,4,22
2016-04-12,3,4,33
2016-04-13,3,4,26
